activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18481157,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(F)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4216696,,CHEMBL4216696,,False,http://qudt.org/vocab/unit#Percent,3067304,=,1,True,=,,Inhibition,%,,39.8,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,39.8
,18481158,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1F,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4209391,,CHEMBL4209391,,False,http://qudt.org/vocab/unit#Percent,3067303,=,1,True,=,,Inhibition,%,,43.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,43.0
,18481159,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4203267,,CHEMBL4203267,,False,http://qudt.org/vocab/unit#Percent,3067328,=,1,True,=,,Inhibition,%,,40.4,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,40.4
,18481160,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)cc1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL2332173,,CHEMBL2332173,,False,http://qudt.org/vocab/unit#Percent,3067329,=,1,True,=,,Inhibition,%,,20.4,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,20.4
,18481161,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)cc1O)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4217611,,CHEMBL4217611,,False,http://qudt.org/vocab/unit#Percent,3067330,=,1,True,=,,Inhibition,%,,61.2,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,61.2
,18481162,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL2331563,,CHEMBL2331563,,False,http://qudt.org/vocab/unit#Percent,3067331,=,1,True,=,,Inhibition,%,,93.6,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,93.6
,18481163,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1cc(Cl)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4215150,,CHEMBL4215150,,False,http://qudt.org/vocab/unit#Percent,3067332,=,1,True,=,,Inhibition,%,,62.4,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,62.4
,18481164,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)cc1)c1cc(Cl)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4208282,,CHEMBL4208282,,False,http://qudt.org/vocab/unit#Percent,3067333,=,1,True,=,,Inhibition,%,,45.3,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,45.3
,18481165,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1cc(Cl)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4216309,,CHEMBL4216309,,False,http://qudt.org/vocab/unit#Percent,3067334,=,1,True,=,,Inhibition,%,,85.6,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,85.6
,18481166,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccco1)c1cc(O)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4213032,,CHEMBL4213032,,False,http://qudt.org/vocab/unit#Percent,3067335,=,1,True,=,,Inhibition,%,,98.4,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,98.4
,18481167,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cc(O)ccc1O)c1cc(O)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4212356,,CHEMBL4212356,,False,http://qudt.org/vocab/unit#Percent,3067336,=,1,True,=,,Inhibition,%,,96.9,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,96.9
,18481168,[],CHEMBL4184971,Inhibition of alpha-glucosidase (unknown origin) at 50 uM using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins relative to control,B,,,BAO_0000201,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cc(O)ccc1O)c1ccc(O)cc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4208620,,CHEMBL4208620,,False,http://qudt.org/vocab/unit#Percent,3067337,=,1,True,=,,Inhibition,%,,86.6,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,INH,%,UO_0000187,,86.6
Not Determined,18481169,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1F,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4209391,,CHEMBL4209391,,False,,3067303,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481170,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(F)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4216696,,CHEMBL4216696,,False,,3067304,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481171,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(F)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4205013,,CHEMBL4205013,,False,,3067305,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481172,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(F)c(F)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4204411,,CHEMBL4204411,,False,,3067306,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481173,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1Cl,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4208101,,CHEMBL4208101,,False,,3067307,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481174,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(Cl)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4203029,,CHEMBL4203029,,False,,3067308,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481175,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(Cl)c1Cl,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4211867,,CHEMBL4211867,,False,,3067309,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481176,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(Cl)c(Cl)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4218160,,CHEMBL4218160,,False,,3067310,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481177,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1Br,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4205275,,CHEMBL4205275,,False,,3067311,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481178,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(Br)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4217760,,CHEMBL4217760,,False,,3067312,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481179,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(Br)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4214990,,CHEMBL4214990,,False,,3067313,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481180,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4217724,,CHEMBL4217724,,False,,3067314,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481181,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4202408,,CHEMBL4202408,,False,,3067315,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481182,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4162803,,CHEMBL4162803,,False,,3067316,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481183,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)c1OC,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4167411,,CHEMBL4167411,,False,,3067317,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481184,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)c(OC)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4216636,,CHEMBL4216636,,False,,3067318,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481185,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(OC)c(/C=C2\CCC/C(=C\c3ccccc3)C2=O)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4204199,,CHEMBL4204199,,False,,3067319,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481186,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)cc(OC)c1OC,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4209683,,CHEMBL4209683,,False,,3067320,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
,18481187,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(O)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '15.66', 'le': '0.28', 'lle': '-0.06', 'sei': '12.19'}",CHEMBL4212935,,CHEMBL4212935,4.55,False,http://www.openphacts.org/units/Nanomolar,3067321,=,1,True,=,,IC50,nM,,28400.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,28.4
,18481188,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)cc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '15.06', 'le': '0.27', 'lle': '-0.24', 'sei': '11.73'}",CHEMBL4072055,,CHEMBL4072055,4.37,False,http://www.openphacts.org/units/Nanomolar,3067322,=,1,True,=,,IC50,nM,,42300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,42.3
,18481189,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)c(O)c1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '15.32', 'le': '0.28', 'lle': '0.37', 'sei': '8.16'}",CHEMBL4208759,,CHEMBL4208759,4.69,False,http://www.openphacts.org/units/Nanomolar,3067323,=,1,True,=,,IC50,nM,,20300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,20.3
,18481190,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '16.90', 'le': '0.32', 'lle': '3.12', 'sei': '3.89'}",CHEMBL50,QUERCETIN,CHEMBL50,5.11,False,http://www.openphacts.org/units/Nanomolar,3067324,=,1,True,=,,IC50,nM,,7800.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,7.8
Not Determined,18481191,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(C1=C(O)/C(=C/c2cccc(O)c2)CCC1)c1ccccc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL3601637,,CHEMBL3601637,,False,,3067325,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481192,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(C1=C(O)/C(=C/c2ccc(O)cc2)CCC1)c1ccccc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL3601735,,CHEMBL3601735,,False,,3067326,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
,18481193,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(C1=C(O)/C(=C/c2ccc(O)c(O)c2)CCC1)c1ccccc1,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '13.61', 'le': '0.25', 'lle': '0.03', 'sei': '5.64'}",CHEMBL3601736,,CHEMBL3601736,4.39,False,http://www.openphacts.org/units/Nanomolar,3067327,=,1,True,=,,IC50,nM,,41000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,41.0
Not Determined,18481194,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL4203267,,CHEMBL4203267,,False,,3067328,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
Not Determined,18481195,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)cc1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,,CHEMBL2332173,,CHEMBL2332173,,False,,3067329,,1,False,,,IC50,,,,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,,,,
,18481196,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)cc1O)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '14.72', 'le': '0.27', 'lle': '1.25', 'sei': '4.48'}",CHEMBL4217611,,CHEMBL4217611,4.39,False,http://www.openphacts.org/units/Nanomolar,3067330,=,1,True,=,,IC50,nM,,40700.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,40.7
,18481197,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1ccccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '16.24', 'le': '0.30', 'lle': '1.70', 'sei': '4.94'}",CHEMBL2331563,,CHEMBL2331563,4.84,False,http://www.openphacts.org/units/Nanomolar,3067331,=,1,True,=,,IC50,nM,,14300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,14.3
,18481198,[],CHEMBL4184972,Inhibition of alpha-glucosidase (unknown origin) using 4-Nitrophenyl-alpha-D-glucopyranoside as substrate incubated foe 5 mins followed by substrate addition measured after 15 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1cc(Cl)ccc1O,,,CHEMBL4184115,Bioorg Med Chem Lett,2018,"{'bei': '14.01', 'le': '0.28', 'lle': '0.35', 'sei': '5.71'}",CHEMBL4215150,,CHEMBL4215150,4.44,False,http://www.openphacts.org/units/Nanomolar,3067332,=,1,True,=,,IC50,nM,,36400.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,36.4
